,Date,Open,High,Low,Close,Adj Close,Volume
WMT,2023-02-27,142.7100067138672,143.08999633789062,140.66000366210938,141.44000244140625,140.86265563964844,5549100.0
WMT,2023-02-28,141.0,142.64999389648438,140.9499969482422,142.1300048828125,141.5498504638672,6018000.0
WMT,2023-03-01,141.05999755859375,141.27999877929688,139.3699951171875,140.14999389648438,139.57791137695312,4726700.0
WMT,2023-03-02,139.83999633789062,140.74000549316406,139.5,140.5,139.92649841308594,4928500.0
WMT,2023-03-03,141.0399932861328,141.19000244140625,139.77000427246094,140.6699981689453,140.09579467773438,5627900.0
WMT,2023-03-06,140.5,140.97999572753906,140.02000427246094,140.64999389648438,140.07586669921875,5573600.0
WMT,2023-03-07,141.17999267578125,141.67999267578125,138.7899932861328,139.25,138.6815948486328,5795800.0
WMT,2023-03-08,138.55999755859375,138.9199981689453,137.27999877929688,138.10000610351562,137.5363006591797,6363600.0
WMT,2023-03-09,138.8300018310547,138.97999572753906,136.9199981689453,137.1699981689453,136.61007690429688,5138600.0
WMT,2023-03-10,137.02000427246094,138.27999877929688,136.08999633789062,136.97000122070312,136.41090393066406,6687000.0
WMT,2023-03-13,136.67999267578125,138.5,136.5800018310547,137.3699951171875,136.80926513671875,9380700.0
WMT,2023-03-14,137.69000244140625,138.27000427246094,137.0,138.10000610351562,137.5363006591797,8514200.0
WMT,2023-03-15,136.88999938964844,139.80999755859375,136.7100067138672,139.63999938964844,139.07000732421875,11044500.0
WMT,2023-03-16,139.42999267578125,139.64999389648438,137.8800048828125,138.27999877929688,138.27999877929688,9635200.0
WMT,2023-03-17,138.19000244140625,139.49000549316406,137.58999633789062,139.39999389648438,139.39999389648438,14357300.0
WMT,2023-03-20,140.10000610351562,141.9199981689453,139.80999755859375,140.89999389648438,140.89999389648438,11309500.0
WMT,2023-03-21,141.38999938964844,141.38999938964844,139.52999877929688,140.4199981689453,140.4199981689453,6337800.0
WMT,2023-03-22,140.63999938964844,141.22000122070312,139.4600067138672,139.52000427246094,139.52000427246094,6182800.0
WMT,2023-03-23,140.1999969482422,141.61000061035156,139.49000549316406,140.64999389648438,140.64999389648438,7348100.0
WMT,2023-03-24,141.00999450683594,142.47000122070312,140.60000610351562,141.8000030517578,141.8000030517578,7584100.0
WMT,2023-03-27,142.7899932861328,144.97999572753906,142.77999877929688,144.1699981689453,144.1699981689453,8925200.0
WMT,2023-03-28,143.64999389648438,144.41000366210938,143.0500030517578,143.61000061035156,143.61000061035156,7094300.0
WMT,2023-03-29,144.3699951171875,144.9600067138672,143.4499969482422,144.22999572753906,144.22999572753906,8072300.0
WMT,2023-03-30,145.5,146.60000610351562,145.02000427246094,145.6699981689453,145.6699981689453,7293000.0
WMT,2023-03-31,146.5800018310547,148.44000244140625,146.47000122070312,147.4499969482422,147.4499969482422,6954400.0
BLK,2022-04-04,771.5,788.6500244140625,769.7000122070312,782.22998046875,760.1254272460938,882000.0
BLK,2022-04-05,779.72998046875,781.260009765625,762.1900024414062,764.4299926757812,742.8284912109375,754100.0
BLK,2022-04-06,752.25,758.0800170898438,737.0800170898438,745.22998046875,724.1710815429688,845600.0
BLK,2022-04-07,745.22998046875,753.239990234375,736.1099853515625,748.8900146484375,727.7276000976562,475500.0
BLK,2022-04-08,747.0,747.0,734.2000122070312,736.0999755859375,715.2990112304688,820900.0
BLK,2022-04-11,732.5499877929688,737.5800170898438,727.2899780273438,728.3800048828125,707.7972412109375,591700.0
BLK,2022-04-12,728.4000244140625,735.8200073242188,711.4400024414062,716.8300170898438,696.5735473632812,955300.0
BLK,2022-04-13,717.0,727.0599975585938,711.0800170898438,715.739990234375,695.5143432617188,908700.0
BLK,2022-04-14,716.010009765625,719.3099975585938,688.1400146484375,688.1699829101562,668.723388671875,1103900.0
BLK,2022-04-18,687.0,691.489990234375,677.4600219726562,680.0,660.7843627929688,834100.0
BLK,2022-04-19,681.5,704.6599731445312,681.5,701.5700073242188,681.7448120117188,998200.0
BLK,2022-04-20,707.7100219726562,710.7899780273438,697.530029296875,699.0,679.2474365234375,928200.0
BLK,2022-04-21,708.969970703125,709.0999755859375,679.6699829101562,681.4600219726562,662.203125,804900.0
BLK,2022-04-22,681.0,683.8200073242188,662.530029296875,662.9400024414062,644.2064208984375,797000.0
BLK,2022-04-25,660.2999877929688,669.0800170898438,648.0,668.280029296875,649.3955688476562,1138200.0
BLK,2022-04-26,662.6599731445312,668.8300170898438,646.8599853515625,647.0499877929688,628.7655029296875,806200.0
BLK,2022-04-27,646.1400146484375,655.5499877929688,641.760009765625,643.02001953125,624.849365234375,631800.0
BLK,2022-04-28,650.0,654.4000244140625,639.3200073242188,650.969970703125,632.5746459960938,1127300.0
BLK,2022-04-29,649.0399780273438,651.280029296875,623.219970703125,624.6799926757812,607.0276489257812,1011600.0
BLK,2022-05-02,629.7100219726562,630.75,610.0,624.7999877929688,607.1441650390625,1537000.0
BLK,2022-05-03,630.510009765625,641.7000122070312,625.1599731445312,631.0599975585938,613.227294921875,887200.0
BLK,2022-05-04,632.3200073242188,666.489990234375,630.0,665.22998046875,646.4317016601562,1038100.0
BLK,2022-05-05,651.2899780273438,656.9000244140625,626.6300048828125,633.8099975585938,615.8995971679688,889500.0
BLK,2022-05-06,631.2999877929688,637.0999755859375,616.9600219726562,628.6199951171875,610.856201171875,725700.0
BLK,2022-05-09,616.719970703125,624.3499755859375,603.4400024414062,605.5599975585938,588.4478759765625,1079400.0
BLK,2022-05-10,615.5,625.27001953125,595.8300170898438,610.22998046875,592.9859008789062,1179800.0
BLK,2022-05-11,604.760009765625,621.3900146484375,599.6400146484375,600.3499755859375,583.3851318359375,1170600.0
BLK,2022-05-12,593.0,604.8400268554688,586.0499877929688,600.4000244140625,583.4337768554688,1117500.0
BLK,2022-05-13,606.6699829101562,623.4000244140625,603.0900268554688,615.3300170898438,597.9417724609375,1684400.0
BLK,2022-05-16,600.0,605.1599731445312,583.0499877929688,598.5999755859375,581.6845703125,2287300.0
BLK,2022-05-17,615.7100219726562,625.3699951171875,598.3499755859375,611.719970703125,594.4337158203125,1564500.0
BLK,2022-05-18,604.8900146484375,606.4000244140625,587.4099731445312,591.8599853515625,575.135009765625,967300.0
BLK,2022-05-19,585.5,599.3699951171875,582.5800170898438,593.0800170898438,576.320556640625,1301100.0
BLK,2022-05-20,596.8499755859375,607.1799926757812,587.1500244140625,600.4400024414062,583.4725341796875,1200800.0
BLK,2022-05-23,609.72998046875,615.3699951171875,599.8400268554688,611.510009765625,594.2297973632812,918600.0
BLK,2022-05-24,608.239990234375,622.219970703125,594.530029296875,618.3499755859375,600.87646484375,1133600.0
BLK,2022-05-25,615.0,633.5599975585938,615.0,626.5999755859375,608.8932495117188,959300.0
BLK,2022-05-26,631.3200073242188,652.9400024414062,631.2100219726562,652.4400024414062,634.003173828125,1651200.0
BLK,2022-05-27,656.8499755859375,672.719970703125,656.1400146484375,666.530029296875,647.6950073242188,980700.0
BLK,2022-05-31,659.6699829101562,672.1900024414062,654.3900146484375,669.0800170898438,650.1729125976562,2519000.0
BLK,2022-06-01,672.6799926757812,676.5,658.8400268554688,660.510009765625,641.8450927734375,919900.0
BLK,2022-06-02,662.4099731445312,689.2000122070312,661.510009765625,686.489990234375,667.0909423828125,955500.0
BLK,2022-06-03,673.5399780273438,677.4199829101562,667.8800048828125,671.739990234375,657.43115234375,788500.0
BLK,2022-06-06,680.5900268554688,687.9500122070312,674.1099853515625,675.3400268554688,660.95458984375,605300.0
BLK,2022-06-07,667.0700073242188,680.0700073242188,666.8499755859375,679.6099853515625,665.133544921875,545100.0
BLK,2022-06-08,674.1400146484375,677.4199829101562,662.280029296875,662.4099731445312,648.2998657226562,481900.0
BLK,2022-06-09,660.77001953125,670.27001953125,659.4600219726562,659.8499755859375,645.79443359375,969000.0
BLK,2022-06-10,642.6799926757812,648.5999755859375,617.6699829101562,617.6699829101562,604.512939453125,1149800.0
BLK,2022-06-13,600.0999755859375,606.6099853515625,587.8800048828125,598.719970703125,585.966552734375,1226200.0
BLK,2022-06-14,596.7100219726562,604.510009765625,587.260009765625,591.22998046875,578.6361083984375,750400.0
BLK,2022-06-15,598.4199829101562,610.7100219726562,589.780029296875,599.9000244140625,587.1214599609375,922800.0
BLK,2022-06-16,581.3099975585938,586.8200073242188,575.5999755859375,585.77001953125,573.2925415039062,1005900.0
BLK,2022-06-17,587.4299926757812,594.8499755859375,579.0999755859375,582.260009765625,569.857177734375,1436700.0
BLK,2022-06-21,596.75,616.8599853515625,595.75,614.5399780273438,601.4495849609375,1130200.0
BLK,2022-06-22,605.2899780273438,621.9199829101562,603.1199951171875,609.280029296875,596.3016967773438,942900.0
BLK,2022-06-23,613.4099731445312,628.6900024414062,609.3300170898438,624.7100219726562,611.4029541015625,849900.0
BLK,2022-06-24,632.4400024414062,648.3400268554688,632.1699829101562,647.780029296875,633.9815673828125,1013800.0
BLK,2022-06-27,650.0,652.75,633.8599853515625,636.9199829101562,623.3528442382812,637200.0
BLK,2022-06-28,642.4000244140625,648.0,626.5,629.1199951171875,615.7190551757812,518300.0
BLK,2022-06-29,627.6099853515625,629.7100219726562,613.7899780273438,617.9600219726562,604.7968139648438,535200.0
BLK,2022-06-30,606.8599853515625,615.8400268554688,596.3200073242188,609.0399780273438,596.0667724609375,721800.0
BLK,2022-07-01,607.25,619.27001953125,605.97998046875,616.7000122070312,603.5636596679688,502700.0
BLK,2022-07-05,604.969970703125,621.1799926757812,597.5,620.719970703125,607.4979248046875,572800.0
BLK,2022-07-06,622.5499877929688,624.3400268554688,609.9400024414062,614.739990234375,601.6453857421875,512800.0
BLK,2022-07-07,619.2100219726562,626.8499755859375,618.1300048828125,623.7000122070312,610.4144897460938,507900.0
BLK,2022-07-08,618.8300170898438,623.4500122070312,612.8699951171875,619.5599975585938,606.3626708984375,347000.0
BLK,2022-07-11,612.0399780273438,613.8900146484375,603.72998046875,605.0,592.1128540039062,460100.0
BLK,2022-07-12,602.0,616.4299926757812,600.75,603.2899780273438,590.4392700195312,499700.0
BLK,2022-07-13,595.0,600.0499877929688,583.25,596.3800048828125,583.6763916015625,601500.0
BLK,2022-07-14,584.8800048828125,591.219970703125,580.22998046875,588.6300048828125,576.0914916992188,1136500.0
BLK,2022-07-15,594.989990234375,603.7999877929688,585.510009765625,600.3699951171875,587.5814819335938,1053000.0
BLK,2022-07-18,605.4600219726562,613.3699951171875,594.5499877929688,597.530029296875,584.802001953125,830900.0
BLK,2022-07-19,608.3200073242188,629.6500244140625,606.4500122070312,628.3400268554688,614.9556884765625,922700.0
BLK,2022-07-20,628.969970703125,639.2999877929688,626.489990234375,634.72998046875,621.2095336914062,671500.0
BLK,2022-07-21,634.239990234375,642.469970703125,630.77001953125,639.3099975585938,625.6919555664062,722000.0
BLK,2022-07-22,641.4400024414062,645.1300048828125,627.47998046875,633.6400146484375,620.1427612304688,512600.0
BLK,2022-07-25,636.719970703125,639.280029296875,629.2100219726562,636.1500244140625,622.5993041992188,472100.0
BLK,2022-07-26,634.1300048828125,634.1300048828125,620.280029296875,622.9400024414062,609.670654296875,498500.0
BLK,2022-07-27,628.8099975585938,646.4199829101562,625.4400024414062,643.3200073242188,629.6165771484375,468600.0
BLK,2022-07-28,647.6300048828125,663.9400024414062,638.8099975585938,659.97998046875,645.9216918945312,550900.0
BLK,2022-07-29,660.9099731445312,674.8400268554688,660.2000122070312,669.1799926757812,654.9257202148438,894300.0
BLK,2022-08-01,661.2999877929688,674.7999877929688,655.47998046875,671.3900146484375,657.088623046875,569900.0
BLK,2022-08-02,663.780029296875,677.8900146484375,662.989990234375,666.1599731445312,651.9700317382812,711600.0
BLK,2022-08-03,673.0700073242188,691.4400024414062,668.9299926757812,690.5399780273438,675.8306884765625,901800.0
BLK,2022-08-04,692.489990234375,699.3800048828125,691.0700073242188,696.010009765625,681.1842041015625,746300.0
BLK,2022-08-05,687.25,700.0,686.2899780273438,695.9299926757812,681.1058959960938,549000.0
BLK,2022-08-08,700.0,705.3099975585938,694.239990234375,696.27001953125,681.4386596679688,490600.0
BLK,2022-08-09,695.25,698.5700073242188,688.989990234375,696.510009765625,681.6736450195312,486200.0
BLK,2022-08-10,711.1099853515625,725.27001953125,710.0499877929688,725.2100219726562,709.7622680664062,822200.0
BLK,2022-08-11,732.1099853515625,736.8800048828125,727.4500122070312,728.6500244140625,713.1289672851562,692300.0
BLK,2022-08-12,732.5,752.4400024414062,728.030029296875,751.8300170898438,735.815185546875,765900.0
BLK,2022-08-15,745.2100219726562,759.1099853515625,743.5499877929688,755.8200073242188,739.72021484375,720500.0
BLK,2022-08-16,749.0499877929688,763.6699829101562,748.1699829101562,757.0700073242188,740.943603515625,664300.0
BLK,2022-08-17,744.469970703125,746.7899780273438,734.5399780273438,743.219970703125,727.3885498046875,594100.0
BLK,2022-08-18,739.8800048828125,747.9600219726562,734.1799926757812,745.219970703125,729.3460083007812,785600.0
BLK,2022-08-19,736.0399780273438,737.25,712.3099975585938,713.8499755859375,698.6441650390625,774900.0
BLK,2022-08-22,699.0900268554688,702.1799926757812,692.219970703125,695.0499877929688,680.24462890625,675600.0
BLK,2022-08-23,692.5800170898438,704.0499877929688,692.0,696.969970703125,682.1237182617188,403500.0
BLK,2022-08-24,694.8900146484375,704.3200073242188,694.010009765625,700.4199829101562,685.500244140625,386000.0
BLK,2022-08-25,703.6900024414062,711.8900146484375,700.3099975585938,710.5999755859375,695.4634399414062,363700.0
BLK,2022-08-26,713.3499755859375,714.27001953125,675.77001953125,676.4400024414062,662.0310668945312,633200.0
BLK,2022-08-29,671.9500122070312,679.6199951171875,670.1500244140625,675.8900146484375,661.4927978515625,379500.0
BLK,2022-08-30,681.0499877929688,681.6599731445312,668.4099731445312,672.719970703125,658.3902587890625,486400.0
BLK,2022-08-31,678.6500244140625,682.0900268554688,665.0399780273438,666.3900146484375,652.1951293945312,651400.0
BLK,2022-09-01,661.2100219726562,665.4600219726562,650.7899780273438,664.8499755859375,650.6879272460938,485400.0
BLK,2022-09-02,677.0599975585938,679.530029296875,654.0499877929688,658.0599975585938,644.0426025390625,502000.0
BLK,2022-09-06,658.989990234375,667.22998046875,647.9099731445312,661.6300048828125,652.3743896484375,656300.0
BLK,2022-09-07,664.02001953125,677.1500244140625,659.8200073242188,674.219970703125,664.7882690429688,482700.0
BLK,2022-09-08,668.25,692.4299926757812,660.3599853515625,691.9199829101562,682.2406005859375,860100.0
BLK,2022-09-09,695.0,701.239990234375,692.8800048828125,695.4600219726562,685.7311401367188,536600.0
BLK,2022-09-12,697.2100219726562,701.7999877929688,690.239990234375,696.8099975585938,687.0621948242188,756400.0
BLK,2022-09-13,674.0599975585938,674.3699951171875,643.3099975585938,644.9099731445312,635.88818359375,1239900.0
BLK,2022-09-14,650.5999755859375,655.8400268554688,636.760009765625,643.5800170898438,634.576904296875,831800.0
BLK,2022-09-15,641.52001953125,648.969970703125,630.1300048828125,632.3400268554688,623.4940795898438,778000.0
BLK,2022-09-16,623.8300170898438,628.469970703125,615.8499755859375,626.739990234375,617.9724731445312,2693900.0
BLK,2022-09-19,620.8200073242188,636.4199829101562,620.8200073242188,634.72998046875,625.8506469726562,566400.0
BLK,2022-09-20,626.6699829101562,629.6900024414062,619.3699951171875,622.3099975585938,613.6043701171875,561600.0
BLK,2022-09-21,629.3400268554688,632.1599731445312,607.6199951171875,608.0900268554688,599.5833740234375,816600.0
BLK,2022-09-22,605.2000122070312,607.989990234375,592.5700073242188,600.5,592.0994873046875,854700.0
BLK,2022-09-23,593.22998046875,599.239990234375,583.0999755859375,591.3900146484375,583.1170043945312,978900.0
BLK,2022-09-26,590.0,593.7899780273438,582.9199829101562,584.6500244140625,576.4712524414062,692600.0
BLK,2022-09-27,593.3200073242188,595.8599853515625,573.9600219726562,578.5999755859375,570.505859375,769400.0
BLK,2022-09-28,582.1699829101562,588.8300170898438,576.1500244140625,585.4299926757812,577.2403564453125,885400.0
BLK,2022-09-29,577.469970703125,579.9299926757812,559.7000122070312,563.9199829101562,556.0311889648438,877300.0
BLK,2022-09-30,561.6099853515625,567.5599975585938,549.5599975585938,550.280029296875,542.58203125,851300.0
BLK,2022-10-03,555.0,578.4299926757812,543.22998046875,572.719970703125,564.7080688476562,948900.0
BLK,2022-10-04,583.5599975585938,591.3400268554688,582.2899780273438,591.2999877929688,583.0281982421875,778800.0
BLK,2022-10-05,581.0900268554688,588.239990234375,573.9400024414062,583.1500244140625,574.9922485351562,556600.0
BLK,2022-10-06,580.2000122070312,585.0,570.760009765625,571.6099853515625,563.6136474609375,566700.0
BLK,2022-10-07,564.8300170898438,564.8300170898438,546.989990234375,550.4000244140625,542.7003784179688,625900.0
BLK,2022-10-10,557.5499877929688,558.1400146484375,541.3300170898438,545.5399780273438,537.9083251953125,512400.0
BLK,2022-10-11,535.1799926757812,542.9500122070312,526.9400024414062,531.1400146484375,523.7097778320312,932700.0
BLK,2022-10-12,531.1500244140625,538.4299926757812,527.0,531.0999755859375,523.6703491210938,797100.0
BLK,2022-10-13,505.05999755859375,566.9000244140625,503.1199951171875,566.030029296875,558.1117553710938,2345300.0
BLK,2022-10-14,567.25,582.6799926757812,547.5900268554688,550.9500122070312,543.24267578125,1276400.0
BLK,2022-10-17,566.0,574.72998046875,566.0,569.25,561.28662109375,890900.0
BLK,2022-10-18,590.0,590.25,573.1699829101562,581.0599975585938,572.9314575195312,800600.0
BLK,2022-10-19,581.72998046875,588.0900268554688,573.469970703125,577.9000244140625,569.815673828125,815400.0
BLK,2022-10-20,580.3699951171875,590.739990234375,569.280029296875,572.3599853515625,564.3532104492188,820800.0
BLK,2022-10-21,573.77001953125,598.4400024414062,570.9400024414062,597.260009765625,588.9048461914062,830800.0
BLK,2022-10-24,605.8099975585938,615.0,602.75,611.4400024414062,602.886474609375,948900.0
BLK,2022-10-25,610.0,636.3499755859375,610.0,635.9400024414062,627.0437622070312,956000.0
BLK,2022-10-26,635.0,641.6500244140625,634.030029296875,637.7999877929688,628.8777465820312,1069200.0
BLK,2022-10-27,643.6300048828125,657.22998046875,641.8699951171875,648.97998046875,639.9013061523438,943600.0
BLK,2022-10-28,648.7999877929688,664.989990234375,645.5399780273438,663.75,654.4647216796875,862600.0
BLK,2022-10-31,658.010009765625,662.6400146484375,645.219970703125,645.9099731445312,636.8742065429688,1037400.0
BLK,2022-11-01,656.739990234375,658.1400146484375,648.510009765625,652.0,642.8790893554688,771100.0
BLK,2022-11-02,650.489990234375,663.219970703125,637.9000244140625,638.8099975585938,629.8735961914062,1061500.0
BLK,2022-11-03,626.4400024414062,638.6199951171875,622.97998046875,633.8099975585938,624.9434814453125,717200.0
BLK,2022-11-04,646.0700073242188,660.3900146484375,642.6799926757812,656.1500244140625,646.9710083007812,707300.0
BLK,2022-11-07,660.25,678.5700073242188,655.5499877929688,676.2999877929688,666.839111328125,798500.0
BLK,2022-11-08,678.010009765625,691.4000244140625,674.8099975585938,686.3300170898438,676.7288208007812,1084300.0
BLK,2022-11-09,677.3699951171875,682.8300170898438,667.0599975585938,669.6199951171875,660.2526245117188,539200.0
BLK,2022-11-10,700.719970703125,762.219970703125,700.1400146484375,759.8099975585938,749.1808471679688,1795700.0
BLK,2022-11-11,748.0,785.6500244140625,748.0,774.75,763.9119262695312,1278600.0
BLK,2022-11-14,760.0,762.9199829101562,722.8099975585938,741.1500244140625,730.781982421875,1183000.0
BLK,2022-11-15,757.0599975585938,759.9500122070312,732.2999877929688,740.3099975585938,729.9536743164062,851300.0
BLK,2022-11-16,733.0,733.0,720.1300048828125,727.030029296875,716.8595581054688,806400.0
BLK,2022-11-17,715.3099975585938,721.5,710.1900024414062,721.3099975585938,711.219482421875,781200.0
BLK,2022-11-18,730.22998046875,730.6500244140625,718.989990234375,720.6099853515625,710.529296875,626800.0
BLK,2022-11-21,716.5800170898438,728.5,715.47998046875,723.7000122070312,713.5760498046875,656800.0
BLK,2022-11-22,727.1900024414062,737.030029296875,726.0999755859375,733.4500122070312,723.1896362304688,605500.0
BLK,2022-11-23,731.47998046875,741.0,729.260009765625,736.3200073242188,726.0194702148438,489000.0
BLK,2022-11-25,734.4600219726562,739.8499755859375,727.6500244140625,737.780029296875,727.4591674804688,301600.0
BLK,2022-11-28,728.0,736.2999877929688,719.4400024414062,721.1699829101562,711.0814208984375,480100.0
BLK,2022-11-29,722.4600219726562,724.77001953125,711.5499877929688,714.0,704.01171875,698400.0
BLK,2022-11-30,714.0,717.7899780273438,693.2899780273438,716.0,705.9837646484375,2757000.0
BLK,2022-12-01,718.8499755859375,725.0,711.2000122070312,722.1799926757812,712.0773315429688,1103900.0
BLK,2022-12-02,706.27001953125,713.4400024414062,699.7000122070312,712.97998046875,703.0060424804688,1142800.0
BLK,2022-12-05,709.0,714.1699829101562,698.75,712.760009765625,702.7890625,1100300.0
BLK,2022-12-06,707.1900024414062,712.3300170898438,700.0499877929688,710.2899780273438,705.1817016601562,841000.0
BLK,2022-12-07,707.239990234375,721.6599731445312,704.7000122070312,709.1599731445312,704.0598754882812,877800.0
BLK,2022-12-08,710.0,714.97998046875,701.1599731445312,703.4400024414062,698.3810424804688,625800.0
BLK,2022-12-09,700.4199829101562,714.0399780273438,700.0,706.9500122070312,701.8657836914062,549000.0
BLK,2022-12-12,705.6699829101562,711.1500244140625,702.030029296875,709.22998046875,704.1293334960938,701300.0
BLK,2022-12-13,738.6599731445312,743.1699829101562,716.6400146484375,724.1500244140625,718.9420776367188,949800.0
BLK,2022-12-14,718.9500122070312,725.6099853515625,704.3800048828125,711.52001953125,706.4029541015625,549200.0
BLK,2022-12-15,699.5900268554688,702.9500122070312,692.8300170898438,698.1799926757812,693.1588134765625,566500.0
BLK,2022-12-16,690.02001953125,703.6400146484375,683.9199829101562,700.219970703125,695.1841430664062,1697100.0
BLK,2022-12-19,699.4400024414062,701.0,687.1199951171875,692.469970703125,687.4898681640625,606700.0
BLK,2022-12-20,691.0,695.3900146484375,687.5800170898438,691.5599975585938,686.58642578125,590100.0
BLK,2022-12-21,702.4600219726562,716.1199951171875,699.4000244140625,712.9400024414062,707.8126831054688,652200.0
BLK,2022-12-22,702.6400146484375,707.3699951171875,688.219970703125,703.3300170898438,698.2718505859375,623200.0
BLK,2022-12-23,708.77001953125,710.0999755859375,700.2000122070312,703.9400024414062,698.87744140625,363200.0
BLK,2022-12-27,704.5700073242188,707.5999755859375,700.5,703.260009765625,698.2023315429688,325100.0
BLK,2022-12-28,704.0,711.8099975585938,700.2899780273438,700.3300170898438,695.2933959960938,457700.0
BLK,2022-12-29,706.6400146484375,720.9400024414062,704.510009765625,716.1500244140625,710.9996337890625,395300.0
BLK,2022-12-30,708.2899780273438,712.9099731445312,698.3599853515625,708.6300048828125,703.53369140625,413000.0
BLK,2023-01-03,720.0,723.5399780273438,703.77001953125,712.0399780273438,706.9191284179688,540800.0
BLK,2023-01-04,719.6500244140625,727.47998046875,713.4000244140625,721.9000244140625,716.708251953125,710200.0
BLK,2023-01-05,713.030029296875,717.1699829101562,701.2100219726562,701.239990234375,696.1968383789062,686700.0
BLK,2023-01-06,713.4199829101562,738.5599975585938,710.469970703125,738.0,732.6924438476562,1215700.0
BLK,2023-01-09,742.2100219726562,762.8099975585938,741.75,752.989990234375,747.5746459960938,1102800.0
BLK,2023-01-10,749.6300048828125,757.739990234375,744.3800048828125,757.280029296875,751.8338623046875,758900.0
BLK,2023-01-11,758.0,763.75,748.1599731445312,755.9199829101562,750.4835815429688,788000.0
BLK,2023-01-12,763.1599731445312,763.1599731445312,741.1500244140625,753.9600219726562,748.5377197265625,938600.0
BLK,2023-01-13,746.6300048828125,758.489990234375,735.0800170898438,753.989990234375,748.5674438476562,984100.0
BLK,2023-01-17,750.1799926757812,752.1099853515625,735.0999755859375,749.72998046875,744.3380737304688,823800.0
BLK,2023-01-18,750.989990234375,763.0599975585938,746.3800048828125,747.3599853515625,741.9851684570312,728800.0
BLK,2023-01-19,737.8099975585938,741.5599975585938,729.6199951171875,729.8699951171875,724.6209106445312,650700.0
BLK,2023-01-20,734.77001953125,742.6799926757812,731.0399780273438,741.7100219726562,736.3757934570312,724300.0
BLK,2023-01-23,741.8699951171875,750.02001953125,735.4000244140625,748.02001953125,742.6404418945312,730200.0
BLK,2023-01-24,740.72998046875,757.0800170898438,725.5800170898438,752.0700073242188,746.6613159179688,558200.0
BLK,2023-01-25,743.0999755859375,751.780029296875,732.5,751.25,745.84716796875,1070300.0
BLK,2023-01-26,750.0,759.3800048828125,746.2000122070312,758.9000244140625,753.4421997070312,488700.0
BLK,2023-01-27,751.739990234375,764.0999755859375,751.739990234375,759.1799926757812,753.7201538085938,489400.0
BLK,2023-01-30,750.4099731445312,758.260009765625,746.5399780273438,747.8599853515625,742.4815673828125,458300.0
BLK,2023-01-31,750.0,759.7100219726562,746.0900268554688,759.2100219726562,753.7499389648438,572000.0
BLK,2023-02-01,753.719970703125,768.2999877929688,744.3900146484375,762.6300048828125,757.1453247070312,702200.0
BLK,2023-02-02,763.9000244140625,781.77001953125,763.1400146484375,770.72998046875,765.1870727539062,1101700.0
BLK,2023-02-03,750.0,769.8099975585938,747.989990234375,757.1599731445312,751.7146606445312,1201800.0
BLK,2023-02-06,746.97998046875,750.1199951171875,738.7999877929688,742.3800048828125,737.0409545898438,691500.0
BLK,2023-02-07,735.2999877929688,743.6099853515625,728.4099731445312,740.8200073242188,735.4921875,730300.0
BLK,2023-02-08,735.3699951171875,741.77001953125,729.8599853515625,729.8599853515625,724.6110229492188,517600.0
BLK,2023-02-09,739.1199951171875,739.4199829101562,714.4500122070312,715.969970703125,710.8208618164062,723700.0
BLK,2023-02-10,712.22998046875,726.3900146484375,711.010009765625,723.510009765625,718.3067016601562,626000.0
BLK,2023-02-13,722.8599853515625,737.6900024414062,721.010009765625,736.9099731445312,731.6102905273438,583100.0
BLK,2023-02-14,733.760009765625,742.9000244140625,727.0,729.1500244140625,723.9061279296875,466700.0
BLK,2023-02-15,719.1500244140625,727.8300170898438,718.3699951171875,724.1900024414062,718.9818115234375,479200.0
BLK,2023-02-16,710.8099975585938,722.5599975585938,709.469970703125,713.0,707.8722534179688,492600.0
BLK,2023-02-17,708.4600219726562,716.72998046875,706.3800048828125,716.1599731445312,711.009521484375,519200.0
BLK,2023-02-21,706.1300048828125,708.5800170898438,692.219970703125,695.75,690.746337890625,646400.0
BLK,2023-02-22,695.75,699.0499877929688,682.0800170898438,687.4099731445312,682.4662475585938,937900.0
BLK,2023-02-23,697.27001953125,702.1400146484375,686.469970703125,691.8400268554688,686.8644409179688,614800.0
BLK,2023-02-24,682.5700073242188,691.280029296875,678.5800170898438,683.4299926757812,678.514892578125,553500.0
BLK,2023-02-27,694.8800048828125,696.5,681.7000122070312,683.0599975585938,678.1475830078125,560000.0
BLK,2023-02-28,685.5,694.3800048828125,683.1300048828125,689.4299926757812,684.4717407226562,859100.0
BLK,2023-03-01,683.1500244140625,688.260009765625,675.3300170898438,680.5599975585938,675.6655883789062,635000.0
BLK,2023-03-02,673.0,687.4000244140625,672.760009765625,685.9099731445312,680.97705078125,490200.0
BLK,2023-03-03,693.6099853515625,695.3400268554688,688.0599975585938,695.239990234375,690.239990234375,812200.0
BLK,2023-03-06,688.3499755859375,698.7899780273438,687.5599975585938,688.3900146484375,688.3900146484375,543300.0
BLK,2023-03-07,688.3900146484375,688.97998046875,673.1699829101562,674.6599731445312,674.6599731445312,417200.0
BLK,2023-03-08,676.6199951171875,680.3300170898438,672.6500244140625,674.3599853515625,674.3599853515625,554800.0
BLK,2023-03-09,674.489990234375,675.22998046875,650.0,651.280029296875,651.280029296875,787100.0
BLK,2023-03-10,647.7000122070312,651.4600219726562,628.47998046875,635.030029296875,635.030029296875,960900.0
BLK,2023-03-13,625.02001953125,643.22998046875,624.0900268554688,625.77001953125,625.77001953125,997600.0
