,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,moving_average_5,moving_average_20
CSCO,2023-01-13,48.560001373291016,49.02000045776367,48.41999816894531,48.880001068115234,48.880001068115234,12649300.0,-0.002448957793566686,48.896000671386716,47.67874755859375
CSCO,2023-01-17,48.91999816894531,48.93999862670898,47.95000076293945,48.08000183105469,48.08000183105469,19290800.0,-0.016366596145236056,48.79600067138672,47.69433078765869
CSCO,2023-01-18,48.18999862670898,48.27000045776367,46.88999938964844,46.900001525878906,46.900001525878906,19882200.0,-0.024542434697114035,48.4140007019043,47.66777935028076
CSCO,2023-01-19,46.95000076293945,47.04999923706055,46.38999938964844,46.459999084472656,46.459999084472656,19118600.0,-0.009381714863345159,47.864000701904295,47.63956527709961
CSCO,2023-01-20,46.060001373291016,46.83000183105469,45.66999816894531,46.77999877929688,46.77999877929688,21847200.0,0.006887638853423361,47.42000045776367,47.628839302062985
CSCO,2023-01-23,46.900001525878906,47.869998931884766,46.810001373291016,47.5,47.5,15180500.0,0.015391219313621862,47.14400024414063,47.63972835540771
CSCO,2023-01-24,47.4900016784668,48.02000045776367,47.060001373291016,47.810001373291016,47.810001373291016,14872700.0,0.00652634470086344,47.09000015258789,47.68298282623291
CSCO,2023-01-25,47.97999954223633,48.08000183105469,47.22999954223633,47.97999954223633,47.97999954223633,14638700.0,0.0035557030759736374,47.305999755859375,47.726800537109376
CSCO,2023-01-26,48.150001525878906,48.470001220703125,47.83000183105469,48.34000015258789,48.34000015258789,12952700.0,0.00750313909516942,47.68199996948242,47.78613815307617
CSCO,2023-01-27,48.09999847412109,48.72999954223633,47.970001220703125,48.5099983215332,48.5099983215332,13414800.0,0.0035167184197084644,48.02799987792969,47.87679328918457
CSCO,2023-01-30,48.13999938964844,48.5,48.119998931884766,48.220001220703125,48.220001220703125,19261900.0,-0.005978089277759224,48.172000122070315,47.93161907196045
CSCO,2023-01-31,48.119998931884766,48.68999862670898,48.04999923706055,48.66999816894531,48.66999816894531,16821600.0,0.009332163767117096,48.34399948120117,48.00200004577637
CSCO,2023-02-01,48.38999938964844,48.900001525878906,47.5099983215332,48.56999969482422,48.56999969482422,19639400.0,-0.0020546225166061527,48.46199951171875,48.05250015258789
CSCO,2023-02-02,48.52999877929688,49.560001373291016,48.36000061035156,49.31999969482422,49.31999969482422,17883800.0,0.015441630733218359,48.657999420166014,48.14100017547607
CSCO,2023-02-03,49.29999923706055,49.29999923706055,48.5099983215332,48.630001068115234,48.630001068115234,17980000.0,-0.013990239881964017,48.68199996948242,48.22850017547607
CSCO,2023-02-06,48.06999969482422,48.27999877929688,47.52000045776367,47.56999969482422,47.56999969482422,13991600.0,-0.021797272260107303,48.55199966430664,48.19100017547608
CSCO,2023-02-07,47.2400016784668,48.150001525878906,46.970001220703125,47.84000015258789,47.84000015258789,16675200.0,0.005675855780866268,48.386000061035155,48.15400009155273
CSCO,2023-02-08,47.380001068115234,47.540000915527344,46.77000045776367,46.959999084472656,46.959999084472656,18905500.0,-0.018394671097584192,48.06399993896484,48.061499977111815
CSCO,2023-02-09,47.22999954223633,47.40999984741211,46.43000030517578,46.72999954223633,46.72999954223633,18598400.0,-0.004897775696771189,47.545999908447264,47.9375
CSCO,2023-02-10,46.70000076293945,47.31999969482422,46.63999938964844,47.2599983215332,47.2599983215332,17397300.0,0.01134172447011994,47.27199935913086,47.85049991607666
CSCO,2023-02-13,47.45000076293945,47.9900016784668,47.38999938964844,47.86000061035156,47.86000061035156,19422100.0,0.012695774653571634,47.32999954223633,47.799499893188475
CSCO,2023-02-14,47.77999877929688,48.0,47.18000030517578,47.70000076293945,47.70000076293945,19134400.0,-0.003343080764138251,47.30199966430664,47.78049983978271
CSCO,2023-02-15,47.5,48.52000045776367,47.33000183105469,48.45000076293945,48.45000076293945,27071200.0,0.01572327018876507,47.6,47.85799980163574
CSCO,2023-02-16,49.9900016784668,51.7400016784668,49.79999923706055,50.9900016784668,50.9900016784668,48125300.0,0.0524251986693518,48.45200042724609,48.08449993133545
CSCO,2023-02-17,51.33000183105469,51.43999862670898,50.59999847412109,50.77000045776367,50.77000045776367,25321400.0,-0.004314595282628342,49.15400085449219,48.28400001525879
CSCO,2023-02-21,50.709999084472656,50.7599983215332,49.619998931884766,49.68999862670898,49.68999862670898,25100500.0,-0.021272440837442286,49.52000045776367,48.39349994659424
CSCO,2023-02-22,49.84999847412109,49.84999847412109,48.88999938964844,49.310001373291016,49.310001373291016,20301900.0,-0.007647358903602575,49.842000579833986,48.468499946594235
CSCO,2023-02-23,49.540000915527344,49.68000030517578,48.54999923706055,49.209999084472656,49.209999084472656,14066200.0,-0.002028032570133398,49.99400024414062,48.52999992370606
CSCO,2023-02-24,48.810001373291016,48.900001525878906,48.16999816894531,48.47999954223633,48.47999954223633,17251600.0,-0.014834374229172997,49.491999816894534,48.53699989318848
CSCO,2023-02-27,48.95000076293945,49.34000015258789,48.54999923706055,48.72999954223633,48.72999954223633,14776400.0,0.005156765725259582,49.08399963378906,48.547999954223634
CSCO,2023-02-28,48.810001373291016,48.93000030517578,48.380001068115234,48.41999816894531,48.41999816894531,16622400.0,-0.006361612481082135,48.82999954223633,48.557999801635745
CSCO,2023-03-01,48.43999862670898,48.59000015258789,48.02000045776367,48.34000015258789,48.34000015258789,13449300.0,-0.0016521689257049665,48.635999298095705,48.54149990081787
CSCO,2023-03-02,48.31999969482422,48.630001068115234,48.119998931884766,48.52999877929688,48.52999877929688,18281800.0,0.003930463924477712,48.49999923706055,48.539499855041505
CSCO,2023-03-03,48.9900016784668,49.36000061035156,48.81999969482422,49.27999877929688,49.27999877929688,15969900.0,0.015454358517724698,48.65999908447266,48.537499809265135
CSCO,2023-03-06,49.459999084472656,49.810001373291016,49.2400016784668,49.41999816894531,49.41999816894531,13878400.0,0.002840896775899493,48.79799880981446,48.57699966430664
CSCO,2023-03-07,49.56999969482422,49.7599983215332,48.630001068115234,48.90999984741211,48.90999984741211,17506600.0,-0.010319675039034637,48.895999145507815,48.64399967193604
CSCO,2023-03-08,49.02000045776367,49.27000045776367,48.7400016784668,49.11000061035156,49.11000061035156,12055500.0,0.004089158936074533,49.049999237060554,48.70749969482422
CSCO,2023-03-09,49.29999923706055,49.68999862670898,48.709999084472656,48.810001373291016,48.810001373291016,12497700.0,-0.006108719880514757,49.10599975585937,48.79999980926514
CSCO,2023-03-10,48.88999938964844,49.16999816894531,48.29999923706055,48.560001373291016,48.560001373291016,16338200.0,-0.005121901105636928,48.9620002746582,48.89149990081787
CSCO,2023-03-13,48.52999877929688,48.880001068115234,48.119998931884766,48.40999984741211,48.40999984741211,20280800.0,-0.0030889934439213285,48.76000061035156,48.94899997711182
CSCO,2023-03-14,48.68000030517578,49.2599983215332,48.5099983215332,49.04999923706055,49.04999923706055,17679600.0,0.013220396440109639,48.78800048828125,49.00849990844726
CSCO,2023-03-15,48.369998931884766,49.11000061035156,48.369998931884766,49.060001373291016,49.060001373291016,17354900.0,0.00020391715364009855,48.77800064086914,49.076499938964844
CSCO,2023-03-16,48.68000030517578,50.290000915527344,48.5099983215332,50.119998931884766,50.119998931884766,21425100.0,0.021606146125605852,49.04000015258789,49.15999984741211
CSCO,2023-03-17,50.2599983215332,50.54999923706055,49.7400016784668,50.18999862670898,50.18999862670898,47642700.0,0.0013966419855544476,49.36599960327148,49.119999694824216
CSCO,2023-03-20,50.220001220703125,51.040000915527344,50.0099983215332,50.93999862670898,50.93999862670898,22699700.0,0.014943216188909814,49.871999359130854,49.128499603271486
CSCO,2023-03-21,51.209999084472656,51.33000183105469,50.33000183105469,50.66999816894531,50.66999816894531,23334000.0,-0.005300362486113208,50.195999145507805,49.1774995803833
CSCO,2023-03-22,50.7400016784668,50.75,49.41999816894531,49.459999084472656,49.459999084472656,21399400.0,-0.023879990688735475,50.275998687744135,49.18499946594238
CSCO,2023-03-23,49.560001373291016,50.25,49.40999984741211,49.72999954223633,49.72999954223633,17775400.0,0.005458966088991213,50.19799880981445,49.210999488830566
CSCO,2023-03-24,49.900001525878906,50.54999923706055,49.5,50.5099983215332,50.5099983215332,19438800.0,0.015684672963538038,50.2619987487793,49.31249942779541
CSCO,2023-03-27,50.70000076293945,50.95000076293945,50.47999954223633,50.540000915527344,50.540000915527344,15857200.0,0.0005939931694938227,50.18199920654297,49.40299949645996
CSCO,2023-03-28,50.31999969482422,50.59999847412109,50.27000045776367,50.38999938964844,50.38999938964844,11124300.0,-0.0029679763189878194,50.125999450683594,49.501499557495116
CSCO,2023-03-29,50.72999954223633,51.27000045776367,50.63999938964844,51.16999816894531,51.16999816894531,18463400.0,0.015479237720671835,50.46799926757812,49.642999458312985
CSCO,2023-03-30,51.58000183105469,51.68000030517578,51.130001068115234,51.43000030517578,51.43000030517578,11754600.0,0.005081144137860427,50.80799942016601,49.78799953460693
CSCO,2023-03-31,51.43999862670898,52.34999847412109,51.38999938964844,52.27999877929688,52.27999877929688,20586300.0,0.016527288918478877,51.16199951171875,49.93799953460693
ACN,2022-04-04,341.989990234375,344.760009765625,340.04998779296875,344.4700012207031,339.3269348144531,2317500.0,,,
ACN,2022-04-05,341.5,345.29998779296875,341.5,342.82000732421875,337.7015380859375,3058100.0,-0.0047900610348082795,,
ACN,2022-04-06,338.2900085449219,341.92999267578125,334.5400085449219,340.260009765625,335.1797790527344,2299000.0,-0.007467419448238921,,
ACN,2022-04-07,338.989990234375,344.8099975585937,337.8099975585937,341.7699890136719,336.6672058105469,2313100.0,0.004437698365981957,,
ACN,2022-04-08,342.42999267578125,344.29998779296875,338.2699890136719,338.9200134277344,333.8597717285156,2170000.0,-0.008338899760884533,336.5470458984375,
ACN,2022-04-11,336.1000061035156,337.4200134277344,324.8599853515625,327.2699890136719,322.3837280273437,2445400.0,-0.03437384396974874,333.1584045410156,
ACN,2022-04-12,329.7300109863281,333.95001220703125,326.25,326.7300109863281,321.8517761230469,1835000.0,-0.0016500581699697703,329.9884521484375,
ACN,2022-04-13,324.3399963378906,327.3500061035156,323.239990234375,325.5899963378906,321.68377685546875,2081400.0,-0.0005219771337036105,327.28925170898435,
ACN,2022-04-14,326.8800048828125,328.2799987792969,319.2900085449219,319.4700012207031,315.6372375488281,2964800.0,-0.018796531692542584,323.0832580566406,
ACN,2022-04-18,318.5199890136719,321.0,310.8299865722656,313.6000061035156,309.8376770019531,2479300.0,-0.018374132887213013,318.2788391113281,
ACN,2022-04-19,312.7099914550781,320.79998779296875,312.1499938964844,320.57000732421875,316.7240295410156,1758200.0,0.02222567831548483,317.1468994140625,
ACN,2022-04-20,324.0299987792969,328.3800048828125,322.6199951171875,323.6700134277344,319.786865234375,2273600.0,0.009670360969446845,316.7339172363281,
ACN,2022-04-21,326.19000244140625,330.32000732421875,321.3399963378906,322.3099975585937,318.4431457519531,1910200.0,-0.004201922056545571,316.085791015625,
ACN,2022-04-22,321.0199890136719,323.8399963378906,310.3099975585937,310.79998779296875,307.0712280273437,1906800.0,-0.03571098287500096,314.3725891113281,
ACN,2022-04-25,309.3900146484375,317.1300048828125,306.239990234375,316.82000732421875,313.01904296875,2049600.0,0.019369496059971736,315.0088623046875,
ACN,2022-04-26,311.6199951171875,315.1099853515625,302.1000061035156,303.1000061035156,299.463623046875,2101400.0,-0.04330541616034622,311.55678100585936,
ACN,2022-04-27,302.9800109863281,309.3099975585937,302.3800048828125,303.1000061035156,299.463623046875,1821200.0,0.0,307.49213256835935,
ACN,2022-04-28,308.1600036621094,316.1400146484375,305.6199951171875,313.8399963378906,310.07476806640625,2215200.0,0.03543383637574671,305.81845703125,
ACN,2022-04-29,310.0,311.9800109863281,299.79998779296875,300.3599853515625,296.7564697265625,2972100.0,-0.04295189325753679,303.75550537109376,
ACN,2022-05-02,300.4599914550781,306.04998779296875,297.25,304.6000061035156,300.9456481933594,2528900.0,0.014116553113928232,301.3408264160156,317.7938934326172
ACN,2022-05-03,306.67999267578125,307.6300048828125,302.7099914550781,304.82000732421875,301.1629943847656,2121700.0,0.00072221078028889,301.6807006835937,315.8856964111328
ACN,2022-05-04,303.1499938964844,315.8800048828125,300.8099975585937,314.8599853515625,311.0824890136719,1900200.0,0.03293729579615312,304.0044738769531,314.5547439575195
ACN,2022-05-05,310.7099914550781,312.20001220703125,294.6099853515625,298.70001220703125,295.1164245605469,2231700.0,-0.05132421469221082,301.01280517578124,312.5515762329102
ACN,2022-05-06,295.6499938964844,297.0599975585937,289.7099914550781,295.739990234375,292.19189453125,2477000.0,-0.009909750138955342,300.0998901367187,310.3278106689453
ACN,2022-05-09,290.6600036621094,292.489990234375,285.8599853515625,287.489990234375,284.0408935546875,2584100.0,-0.027896054370839973,296.71893920898435,307.8368667602539
ACN,2022-05-10,290.0,292.3999938964844,283.75,287.5899963378906,284.1397399902344,2634600.0,0.00034800072028295936,293.3142883300781,305.92466735839844
ACN,2022-05-11,285.7300109863281,288.489990234375,280.4599914550781,280.94000244140625,277.5694885253906,2398600.0,-0.02312331061142503,286.6116882324219,303.71055297851564
ACN,2022-05-12,278.0,281.6600036621094,274.7900085449219,281.2099914550781,277.83624267578125,2284600.0,0.0009610355655722547,283.15565185546876,301.51817626953124
ACN,2022-05-13,283.0400085449219,288.6700134277344,280.989990234375,286.7699890136719,283.3295288085937,2373600.0,0.019771668663194575,281.38317871093744,299.90279083251954
ACN,2022-05-16,284.67999267578125,288.9700012207031,282.04998779296875,286.1700134277344,282.7367553710937,1598000.0,-0.0020921696372158127,281.1223510742187,298.54774475097656
ACN,2022-05-17,294.67999267578125,294.67999267578125,288.20001220703125,291.07000732421875,287.57794189453125,1598000.0,0.017122593477751025,281.80999145507815,297.09044036865237
ACN,2022-05-18,286.8699951171875,287.25,272.4200134277344,274.1600036621094,270.8708190917969,2666000.0,-0.05809598153693474,280.4702575683594,294.64463806152344
ACN,2022-05-19,270.1499938964844,278.0,269.70001220703125,273.6099853515625,270.327392578125,2679500.0,-0.002006220217792176,278.96848754882814,292.23885040283204
ACN,2022-05-20,275.5799865722656,278.3999938964844,268.1700134277344,276.6499938964844,273.3309326171875,3007800.0,0.011110749859337687,276.96876831054686,290.55183563232424
ACN,2022-05-23,281.2799987792969,283.92999267578125,276.1600036621094,283.3900146484375,279.9901123046875,2128900.0,0.02436306649868447,276.4194396972656,288.90038909912107
ACN,2022-05-24,279.82000732421875,281.0299987792969,273.04998779296875,279.3099975585937,275.9590148925781,2088700.0,-0.014397284885984463,274.095654296875,287.72515869140625
ACN,2022-05-25,278.3299865722656,281.3399963378906,275.239990234375,279.6400146484375,276.2850952148437,1812600.0,0.0011816259106176563,275.1785095214844,286.5662322998047
ACN,2022-05-26,282.44000244140625,292.8800048828125,281.1099853515625,291.54998779296875,288.0521850585937,2742800.0,0.04259038959231476,278.7234680175781,285.46510314941406
ACN,2022-05-27,293.44000244140625,304.1700134277344,293.44000244140625,304.1499938964844,300.50103759765625,2759000.0,0.04321735152444783,284.15748901367186,285.65233154296874
ACN,2022-05-31,302.3999938964844,303.32000732421875,296.70001220703125,298.4599914550781,294.8792724609375,4143700.0,-0.018707972463794853,287.13532104492185,285.34901275634763
ACN,2022-06-01,304.1300048828125,306.7099914550781,297.3800048828125,298.6499938964844,295.0670166015625,1784600.0,0.0006366813749172362,290.95692138671876,285.0442138671875
ACN,2022-06-02,299.9599914550781,306.760009765625,297.8800048828125,306.6199951171875,302.9413757324219,1318500.0,0.026686680272001828,296.2881774902344,284.637158203125
ACN,2022-06-03,302.29998779296875,306.82000732421875,301.9200134277344,304.95001220703125,301.2914428710937,1714500.0,-0.005446376736552239,298.93602905273434,284.94590911865237
ACN,2022-06-06,310.0,312.32000732421875,303.7699890136719,304.7300109863281,301.0740966796875,1401000.0,-0.0007213818930104088,299.05064086914064,285.39001922607423
ACN,2022-06-07,300.42999267578125,306.8900146484375,300.4100036621094,306.5299987792969,302.8524780273437,2311100.0,0.0059067896151432375,300.64528198242186,286.33059844970705
ACN,2022-06-08,305.0,307.4100036621094,301.7300109863281,302.6400146484375,299.0091857910156,1428600.0,-0.012690311340233018,301.4337158203125,287.0740707397461
ACN,2022-06-09,300.6499938964844,302.6199951171875,294.75,295.42999267578125,291.8856201171875,2497900.0,-0.023823902449628953,299.2225646972656,287.7898773193359
ACN,2022-06-10,290.8900146484375,291.2200012207031,285.9800109863281,286.010009765625,282.57867431640625,2169900.0,-0.0318855920241794,295.4800109863281,288.02699890136716
ACN,2022-06-13,276.6600036621094,281.3099975585937,274.8599853515625,276.5,273.1827697753906,2414200.0,-0.03325057902456907,289.90174560546876,287.51966094970703
ACN,2022-06-14,274.6499938964844,277.25,272.6099853515625,275.1199951171875,271.8193054199219,2052600.0,-0.004991033499622932,283.6951110839844,286.9737884521484
ACN,2022-06-15,276.9800109863281,285.8500061035156,276.1000061035156,281.19000244140625,277.8164978027344,2536000.0,0.022063158367459312,279.4565734863281,286.48571624755857
ACN,2022-06-16,275.3500061035156,275.3999938964844,269.0899963378906,270.8999938964844,267.6499328613281,2741800.0,-0.03659453280065861,274.60943603515625,286.32467193603514
ACN,2022-06-17,272.6099853515625,278.5899963378906,270.92999267578125,275.3800048828125,272.0762023925781,4446100.0,0.016537532753812867,272.5089416503906,286.4121124267578
ACN,2022-06-21,278.1499938964844,284.3099975585937,277.6700134277344,282.7300109863281,279.3380126953125,2550200.0,0.026690354536249794,273.739990234375,286.71246643066405
ACN,2022-06-22,279.0899963378906,290.3599853515625,279.0899963378906,286.3999938964844,282.9639892578125,2939000.0,0.01298060556640035,275.96892700195315,286.8611602783203
ACN,2022-06-23,276.0,286.2799987792969,275.0,285.8299865722656,282.4008178710937,3482100.0,-0.001990258153328761,276.885791015625,287.18325042724604
ACN,2022-06-24,285.4100036621094,299.6099853515625,284.9700012207031,299.3699951171875,295.77838134765625,4647900.0,0.047370838290804684,282.5114807128906,288.1579147338867
ACN,2022-06-27,298.94000244140625,301.0,291.6400146484375,292.6199951171875,289.1093139648437,2107500.0,-0.02254751463723026,285.91810302734376,288.2107711791992
ACN,2022-06-28,293.0899963378906,296.5299987792969,283.489990234375,283.79998779296875,280.3951416015625,2167500.0,-0.03014144457601553,286.12952880859376,287.2054763793945
ACN,2022-06-29,278.4200134277344,281.1499938964844,275.25,279.8099975585937,276.4530334472656,2405800.0,-0.014059117186483006,284.82733764648435,286.2841644287109
ACN,2022-06-30,277.3299865722656,280.6600036621094,275.32000732421875,277.6499938964844,274.3189392089844,2562200.0,-0.007719554427274344,283.2109619140625,285.24676055908196
ACN,2022-07-01,277.5799865722656,282.3699951171875,276.2799987792969,280.6499938964844,277.2829895019531,2400200.0,0.01080512450768345,279.5118835449219,283.96384124755855
ACN,2022-07-05,276.2799987792969,276.4100036621094,269.67999267578125,275.1700134277344,271.86871337890625,3181300.0,-0.019526174803480845,276.0637634277344,282.4927047729492
ACN,2022-07-06,277.9599914550781,279.2099914550781,274.9599914550781,275.94000244140625,272.6294860839844,2260300.0,0.002798309138344335,274.51063232421876,281.070474243164
ACN,2022-07-07,277.260009765625,279.760009765625,274.4100036621094,279.3999938964844,276.0479431152344,2169100.0,0.012538838261232366,274.4296142578125,279.7302474975586
ACN,2022-07-08,277.6499938964844,279.8099975585937,275.17999267578125,279.07000732421875,275.721923828125,1987600.0,-0.0011810241490307627,274.7102111816406,278.5658843994141
ACN,2022-07-11,276.7699890136719,278.0400085449219,273.32000732421875,274.8699951171875,271.5722961425781,1850000.0,-0.015050046176718235,273.5680725097656,277.5502182006836
ACN,2022-07-12,274.6000061035156,279.2900085449219,272.44000244140625,273.6700134277344,270.38671875,2280400.0,-0.004365605068772149,273.27167358398435,276.9406204223633
ACN,2022-07-13,268.20001220703125,275.1000061035156,267.3299865722656,272.1700134277344,269.8612060546875,2185200.0,-0.001943559571793818,272.718017578125,276.7745422363281
ACN,2022-07-14,268.510009765625,270.0,261.7699890136719,268.6700134277344,266.390869140625,1877700.0,-0.012859710236969857,270.78660278320314,276.5031204223633
ACN,2022-07-15,272.1000061035156,272.8500061035156,266.8599853515625,271.5199890136719,269.2167053222656,1741100.0,0.010607856758592105,269.4855590820313,276.07313079833983
ACN,2022-07-18,273.0,275.29998779296875,267.989990234375,268.6499938964844,266.3710327148437,2048900.0,-0.010570193272425366,268.44530639648434,276.0091857910156
ACN,2022-07-19,272.3900146484375,280.5,271.739990234375,280.0400085449219,277.6644287109375,1942100.0,0.04239723772135395,269.9008483886719,276.2885971069336
ACN,2022-07-20,280.0,283.6600036621094,279.45001220703125,281.6600036621094,279.27069091796875,2158500.0,0.00578490451401481,271.7827453613281,276.2852310180664
ACN,2022-07-21,281.17999267578125,288.2300109863281,280.760009765625,288.010009765625,285.5668334960937,1546800.0,0.02254494575649657,275.61793823242186,276.41537322998045
ACN,2022-07-22,287.5,291.0799865722656,285.79998779296875,288.010009765625,285.5668334960937,1502400.0,0.0,278.8879638671875,276.5736740112305
ACN,2022-07-25,288.239990234375,289.5599975585937,285.45001220703125,289.2900085449219,286.8359680175781,1354700.0,0.0044442644334667936,282.9809509277344,276.1265533447266
ACN,2022-07-26,287.9100036621094,288.7099914550781,283.6600036621094,285.17999267578125,282.76080322265625,1710700.0,-0.014207300510764909,284.00022583007814,275.8091278076172
ACN,2022-07-27,288.8399963378906,299.510009765625,287.95001220703125,297.5299987792969,295.0060729980469,1821500.0,0.04330610762110565,287.1473022460938,276.53967437744143
ACN,2022-07-28,296.9800109863281,304.5,294.7699890136719,303.67999267578125,301.1038818359375,1845400.0,0.020670112909611182,290.2547119140625,277.772216796875
ACN,2022-07-29,304.5299987792969,307.760009765625,302.9200134277344,306.260009765625,303.6620178222656,1868000.0,0.008495858541345491,293.8737487792969,279.23937072753904
ACN,2022-08-01,302.5299987792969,306.7799987792969,301.0400085449219,304.739990234375,302.1549072265625,1425700.0,-0.004963118556978174,296.9375366210937,280.4829666137695
ACN,2022-08-02,302.3800048828125,306.5799865722656,299.4100036621094,302.4800109863281,299.9140930175781,1772100.0,-0.007416110595563352,300.3681945800781,281.88523559570314
ACN,2022-08-03,302.0799865722656,309.4100036621094,301.6199951171875,308.1700134277344,305.5558166503906,1359800.0,0.018811132134700426,302.4781433105469,283.53155212402345
ACN,2022-08-04,309.19000244140625,310.8099975585937,307.3999938964844,310.6099853515625,307.97509765625,1624600.0,0.007917640162705464,303.8523864746094,285.1279098510742
ACN,2022-08-05,304.8699951171875,309.5899963378906,304.3099975585937,309.3500061035156,306.7257995605469,1504500.0,-0.00405649062281499,304.46514282226565,286.6781036376953
ACN,2022-08-08,310.5,312.8099975585937,308.5199890136719,310.3299865722656,307.6974792480469,1604700.0,0.0031679098689845198,305.5736572265625,288.48436279296874
ACN,2022-08-09,308.1000061035156,311.0799865722656,307.82000732421875,309.7900085449219,307.1620788574219,1761100.0,-0.0017400220240133546,307.02325439453125,290.32313079833983
ACN,2022-08-10,315.0,317.7699890136719,314.3699951171875,316.4800109863281,313.7953491210937,1474800.0,0.021595342394953754,308.67116088867186,292.5198379516602
ACN,2022-08-11,317.75,319.8699951171875,313.7900085449219,314.4200134277344,311.7527770996094,1570100.0,-0.006509248869383644,309.42669677734375,294.7879333496094
ACN,2022-08-12,316.760009765625,320.94000244140625,314.44000244140625,320.44000244140625,317.7217102050781,1774400.0,0.019146367070088877,311.62587890625,297.21318359375
ACN,2022-08-15,317.67999267578125,320.9599914550781,317.5899963378906,320.3299865722656,317.6126403808594,1125300.0,-0.00034328728794874586,313.6089111328125,299.77526397705077
ACN,2022-08-16,318.19000244140625,322.8800048828125,318.1199951171875,320.7799987792969,318.058837890625,1596000.0,0.0014048480854873535,315.78826293945315,301.7949844360352
ACN,2022-08-17,317.4200134277344,320.3299865722656,315.6300048828125,318.45001220703125,315.7486267089844,1505900.0,-0.007263471114218989,316.1789184570313,303.61888122558594
ACN,2022-08-18,319.0,320.8599853515625,316.4200134277344,319.4599914550781,316.7500305175781,1386200.0,0.0031715222930066567,317.178369140625,305.1780410766602
ACN,2022-08-19,316.8999938964844,317.75,313.57000732421875,315.2900085449219,312.61541748046875,1672500.0,-0.01305323642859102,316.1571105957031,306.5304702758789
ACN,2022-08-22,309.3299865722656,312.8500061035156,308.510009765625,310.0,307.37030029296875,1648100.0,-0.016778178215819173,314.108642578125,307.55718688964845
ACN,2022-08-23,308.0799865722656,311.2699890136719,306.5,306.70001220703125,304.0982666015625,1217900.0,-0.010645250007198293,311.3165283203125,308.6240600585937
ACN,2022-08-24,306.67999267578125,307.9800109863281,303.8599853515625,306.260009765625,303.6620178222656,1695500.0,-0.0014345651626763711,308.8992065429687,309.0568572998047
ACN,2022-08-25,307.1199951171875,310.69000244140625,305.8800048828125,309.7699890136719,307.1422119140625,1722900.0,0.011460748752034622,306.97764282226564,309.35877380371096
ACN,2022-08-26,309.8299865722656,309.9100036621094,298.0,298.1300048828125,295.6009826660156,1701600.0,-0.03757617416415582,303.574755859375,308.9557220458984
ACN,2022-08-29,295.0,297.8699951171875,293.20001220703125,295.1400146484375,292.6363525390625,1662800.0,-0.010029161947349485,300.6279663085937,308.47979431152345
ACN,2022-08-30,297.5400085449219,298.0,289.6700134277344,292.5,290.01873779296875,1661100.0,-0.008944940447015548,297.812060546875,307.98502655029296
ACN,2022-08-31,294.6499938964844,295.9200134277344,287.42999267578125,288.4599914550781,286.0129699707031,2455000.0,-0.013812100048256726,294.2822509765625,307.0078842163086
ACN,2022-09-01,287.79998779296875,289.0299987792969,284.1300048828125,288.7900085449219,286.3402404785156,2021400.0,0.0011442505836221084,290.1218566894531,305.9261413574219
ACN,2022-09-02,292.57000732421875,293.1600036621094,282.82000732421875,284.07000732421875,281.6602478027344,1889400.0,-0.01634416688328655,287.3337097167969,304.67286376953126
ACN,2022-09-06,283.94000244140625,286.2200012207031,281.3500061035156,283.4599914550781,281.055419921875,2354500.0,-0.002147366856266375,285.01752319335935,303.3407608032227
ACN,2022-09-07,282.1600036621094,288.0400085449219,279.3900146484375,286.760009765625,284.3274230957031,1899300.0,0.011641843358643156,283.87926025390624,302.1990280151367
ACN,2022-09-08,284.20001220703125,288.29998779296875,282.3599853515625,287.9599914550781,285.5172424316406,1790700.0,0.004184680193640711,283.7801147460938,300.7851226806641
ACN,2022-09-09,289.3999938964844,292.0899963378906,288.8999938964844,290.54998779296875,288.08526611328125,2005100.0,0.008994285808344715,284.1291198730469,299.6017471313477
ACN,2022-09-12,293.8699951171875,296.8099975585937,292.6700134277344,295.260009765625,292.7553405761719,2026400.0,0.016210736931802083,286.3481384277344,298.35342864990236
ACN,2022-09-13,288.1000061035156,289.94000244140625,280.3399963378906,281.5199890136719,279.1318664550781,1789200.0,-0.046535356432034325,285.963427734375,296.4293899536133
ACN,2022-09-14,280.94000244140625,282.5799865722656,276.0299987792969,278.5299987792969,276.167236328125,2397600.0,-0.010620894577904605,284.3313903808594,294.3348098754883
ACN,2022-09-15,277.2300109863281,280.489990234375,271.6300048828125,273.8599853515625,271.536865234375,2198700.0,-0.016766547528644815,281.5353149414062,292.1242218017578
ACN,2022-09-16,273.07000732421875,274.1099853515625,270.1300048828125,272.67999267578125,270.36688232421875,3838900.0,-0.004308744262575104,277.99163818359375,289.80506439208983
ACN,2022-09-19,270.3800048828125,275.3399963378906,270.20001220703125,274.9800109863281,272.6473693847656,2165200.0,0.008434786986270648,273.9700439453125,287.80666198730466
ACN,2022-09-20,271.6099853515625,271.8999938964844,267.6300048828125,270.239990234375,267.94757080078125,2390100.0,-0.017237645074623553,271.7331848144531,285.8355255126953
ACN,2022-09-21,270.0,274.94000244140625,265.239990234375,265.4200134277344,263.16845703125,2746500.0,-0.01783600334665658,269.1334289550781,283.7890350341797
ACN,2022-09-22,264.0899963378906,271.4599914550781,261.94000244140625,262.32000732421875,260.0947570800781,3462900.0,-0.011679591033992631,266.8450073242187,281.6106719970703
